user_id,item_id,rating,timestamp
66,1581,4,1001382060
66,415,4,1001382204
66,570,5,1001382265
66,1067,5,1001383246
66,1809,5,1001383363
66,1998,4,1001383550
66,1467,4,1001383709
66,1378,4,1001384421
66,1073,5,1001385232
66,1242,5,1001385278
66,510,4,1001386190
66,1958,5,1001386353
66,1942,4,1001386947
66,598,5,1001387505
67,423,5,1001388366
67,1670,5,1001389087
67,837,3,1001389599
67,1363,3,1001390187
67,1570,4,1001390801
67,339,4,1001390828
67,1959,5,1001391246
67,834,3,1001391776
67,1249,5,1001392647
67,42,3,1001393249
67,218,3,1001393424
67,1351,4,1001394083
67,696,3,1001395052
67,621,4,1001395793
67,1767,4,1001396346
67,354,5,1001397224
67,1103,3,1001398102
67,1467,5,1001398714
67,1542,3,1001399610
67,1835,5,1001400142
67,1374,5,1001400188
67,844,4,1001400680
67,1792,5,1001401632
67,467,5,1001401770
67,1122,5,1001402041
67,1513,4,1001402315
67,1696,5,1001403091
67,1791,4,1001403440
67,181,5,1001403585
67,1377,4,1001404092
67,435,5,1001404712
67,1536,4,1001405650
67,1348,5,1001406027
67,390,5,1001406492
67,1618,4,1001407099
67,972,4,1001407290
67,1108,5,1001407945
68,174,3,1001408824
68,837,4,1001409253
68,799,4,1001409668
68,731,3,1001410307
68,1278,4,1001410345
68,375,4,1001411337
68,635,3,1001411778
68,1041,5,1001412624
68,1382,5,1001413221
68,412,5,1001414029
68,1112,4,1001414305
68,1638,4,1001415072
68,33,4,1001415687
68,1311,4,1001416352
68,423,5,1001416827
68,1467,3,1001416999
68,1550,3,1001417308
68,1111,4,1001418015
68,1160,3,1001418143
68,1549,4,1001418659
68,1437,4,1001419201
68,1341,5,1001419780
68,297,4,1001420715
68,939,5,1001420927
68,348,5,1001421345
68,1108,3,1001421998
68,35,5,1001422488
68,1689,5,1001422754
68,1511,3,1001422765
68,72,5,1001422880
68,255,5,1001422987
68,953,5,1001423008
68,1553,5,1001423570
68,1910,5,1001424133
68,1056,4,1001424591
68,766,5,1001425237
68,136,4,1001425409
68,1184,3,1001425799
68,817,3,1001426673
68,1818,4,1001427552
68,1000,5,1001427593
68,1563,3,1001428573
68,1705,4,1001428976
68,258,4,1001429874
68,942,5,1001430222
68,1780,4,1001430529
68,923,4,1001430632
68,1155,4,1001431306
68,1756,4,1001431565
68,494,3,1001431929
68,1781,4,1001432332
68,846,4,1001433011
68,1203,5,1001433787
68,715,4,1001434423
68,1061,5,1001434890
68,166,4,1001435063
69,1331,3,1001435446
69,837,5,1001435899
69,675,4,1001436621
69,1447,5,1001437427
69,415,5,1001438288
69,1662,4,1001438392
69,134,5,1001438736
69,275,3,1001439391
69,1203,3,1001440301
69,726,5,1001440822
69,1699,5,1001441169
69,556,3,1001441323
69,1290,4,1001441903
69,63,4,1001442644
69,1353,3,1001443501
69,1108,5,1001443610
69,1023,4,1001443912
69,1078,4,1001444783
69,495,5,1001444955
69,1557,4,1001445601
69,809,3,1001446033
69,423,5,1001446208
69,268,5,1001446513
69,1894,5,1001447420
69,1091,4,1001447856
69,1615,3,1001448157
69,771,4,1001449021
69,1643,5,1001449956
69,1912,5,1001450811
69,1546,5,1001451087
69,1505,5,1001451757
69,935,4,1001452143
69,1716,5,1001452397
69,173,5,1001452719
69,1563,4,1001453307
69,789,4,1001454017
69,1233,5,1001454195
69,1781,5,1001454374
69,1311,3,1001454383
70,415,4,1001455028
70,837,4,1001455850
70,1548,4,1001455986
70,400,5,1001456623
70,877,5,1001457180
70,1896,5,1001457754
70,1418,5,1001458656
70,1411,4,1001459263
70,1467,4,1001459467
70,1208,5,1001460100
70,1302,4,1001460617
70,1503,5,1001460642
70,423,4,1001460912
70,1887,4,1001461373
70,543,4,1001462305
70,1333,4,1001463154
70,1244,5,1001464064
70,209,3,1001465054
70,66,3,1001465928
70,1531,5,1001466458
70,532,4,1001467155
70,1148,4,1001467597
70,1108,3,1001467726
70,1378,5,1001468295
70,178,4,1001468868
70,875,5,1001469359
70,767,3,1001470089
70,1486,4,1001470274
70,737,3,1001470667
70,1618,5,1001471453
70,328,4,1001472186
70,1547,4,1001472687
70,373,4,1001473362
71,1790,3,1001473419
71,195,4,1001474383
71,837,5,1001474754
71,401,5,1001475019
71,1828,4,1001475237
71,1854,4,1001475631
71,1797,5,1001476490
71,144,4,1001476863
71,1905,4,1001477615
71,1439,4,1001477651
71,675,4,1001478326
71,1264,5,1001479217
71,423,3,1001479653
71,1108,3,1001480285
71,560,4,1001480786
71,558,4,1001481463
71,414,4,1001482143
71,844,4,1001482472
71,852,5,1001482787
71,1467,5,1001483740
71,222,5,1001483872
71,1618,4,1001484607
71,168,4,1001485491
71,701,5,1001486396
71,1289,5,1001486435
71,1237,5,1001486685
71,1228,4,1001487308
71,1945,5,1001487952
71,923,3,1001488556
71,81,5,1001488910
71,1677,5,1001489868
71,408,4,1001489930
71,360,4,1001490738
71,137,5,1001491460
71,611,3,1001491581
71,529,4,1001492470
71,1213,3,1001493336
71,1569,5,1001493533
71,1887,3,1001493604
71,179,3,1001493881
71,318,4,1001494079
71,1192,4,1001494282
72,837,5,1001495223
72,423,5,1001496131
72,210,4,1001496223
72,1167,3,1001496279
72,407,3,1001497179
72,1054,3,1001497983
72,1560,5,1001498180
72,704,4,1001498566
72,1306,5,1001498689
72,1483,4,1001499372
72,1938,5,1001499619
72,1357,5,1001500140
72,436,4,1001500539
72,1789,4,1001500643
72,1382,5,1001500931
72,597,5,1001501453
72,1918,4,1001501818
72,469,5,1001502604
72,1568,3,1001503147
72,1079,3,1001503935
73,284,5,1001504390
73,1703,5,1001505052
73,837,4,1001505379
73,362,3,1001506366
73,1419,4,1001507319
73,940,4,1001507855
73,19,4,1001508722
73,716,5,1001508958
73,53,3,1001509856
73,623,4,1001510541
73,1610,4,1001511121
73,641,3,1001511700
73,1907,4,1001512315
73,425,5,1001512580
73,1834,4,1001512836
73,423,5,1001513186
73,1596,5,1001513401
73,1108,5,1001513706
73,351,4,1001513972
73,15,4,1001514563
73,614,3,1001514856
73,1361,4,1001515451
73,595,5,1001516138
73,1660,3,1001516706
73,993,4,1001516947
73,1798,5,1001517276
73,1387,5,1001517422
73,1804,5,1001517489
73,1618,4,1001518285
73,1175,4,1001518547
73,598,5,1001518688
73,1766,3,1001518855
73,147,5,1001519186
74,837,4,1001519638
74,1536,3,1001520147
74,1108,4,1001520436
74,138,3,1001520650
74,1254,5,1001520703
74,1262,3,1001520804
74,884,4,1001520900
74,1720,5,1001521508
74,1307,3,1001521883
74,764,5,1001522590
74,1810,4,1001523472
74,1768,5,1001523886
74,1010,4,1001523962
74,1621,4,1001524680
74,1694,4,1001525378
74,879,5,1001525535
74,1540,5,1001526013
74,423,3,1001526430
74,733,5,1001527377
74,1789,5,1001528173
74,1201,4,1001528357
74,907,3,1001528467
74,1191,5,1001529230
74,278,4,1001529832
74,1625,4,1001530527
74,107,4,1001530690
74,1754,4,1001530817
74,90,5,1001531386
74,306,4,1001531996
74,415,4,1001532084
74,512,4,1001532179
74,854,5,1001532307
74,1362,5,1001532619
74,1780,4,1001533059
74,1125,5,1001533509
74,1130,5,1001533795
74,705,5,1001533909
74,1585,5,1001534005
74,279,4,1001534498
75,837,3,1001534605
75,766,5,1001535033
75,1288,5,1001535914
75,719,4,1001536140
75,1108,4,1001536860
75,1014,3,1001537001
75,1007,4,1001537388
75,937,3,1001537805
75,1515,5,1001538151
75,277,4,1001538291
75,1849,5,1001538435
75,283,3,1001538760
75,1675,4,1001539364
75,1702,5,1001539573
75,1409,4,1001540330
75,1056,4,1001541266
75,24,4,1001541300
75,1806,5,1001541500
75,1949,5,1001542281
75,239,4,1001542521
75,356,5,1001543488
75,706,3,1001543733
75,978,5,1001544375
75,423,5,1001544653
75,1280,4,1001545347
75,1258,5,1001546249
75,207,3,1001546582
75,1467,4,1001547438
75,1453,3,1001548071
75,556,5,1001548204
75,453,3,1001548369
75,74,5,1001548798
75,1155,4,1001549545
75,905,3,1001549614
75,482,5,1001550024
75,1083,4,1001550245
75,1185,5,1001550371
75,365,4,1001551195
75,863,5,1001551497
75,1052,3,1001552171
75,119,4,1001552257
75,1321,5,1001552275
75,1545,5,1001553062
75,1900,3,1001553968
75,433,4,1001554944
75,446,5,1001555054
75,624,5,1001555171
75,1777,5,1001555974
75,620,4,1001556277
75,1528,4,1001557255
75,134,5,1001557356
75,1136,3,1001557928
75,940,5,1001558236
75,1375,4,1001558273
75,1505,5,1001558687
75,672,4,1001559652
75,1404,3,1001560256
75,1053,4,1001560366
76,1425,4,1001561193
76,1108,5,1001561587
76,1725,4,1001561639
76,752,4,1001561779
76,837,4,1001562318
76,1674,3,1001562876
76,1946,5,1001563153
76,539,4,1001563931
76,926,5,1001564203
76,1360,4,1001564854
76,1218,4,1001565240
76,1781,3,1001566214
76,423,5,1001566504
76,1467,5,1001567501
76,1216,5,1001567974
76,159,5,1001568479
76,415,3,1001568482
76,1015,5,1001568939
76,1364,3,1001569397
76,969,4,1001569632
77,837,4,1001570621
77,696,3,1001571290
77,55,5,1001571603
77,1986,4,1001572095
77,1181,4,1001573037
77,1011,4,1001573218
77,1548,5,1001574023
77,1760,5,1001574303
77,602,3,1001575204
77,890,5,1001575325
77,152,4,1001576027
77,1035,4,1001576291
77,11,5,1001577172
77,1634,3,1001578088
77,1957,4,1001578741
77,1108,4,1001579255
77,1276,5,1001579305
77,1356,5,1001579662
77,85,3,1001579894
77,219,5,1001580581
77,637,5,1001581246
77,1887,5,1001581600
77,371,4,1001582499
77,1131,3,1001583455
77,98,4,1001584237
77,1082,5,1001585110
77,795,5,1001585398
77,1723,5,1001585718
77,1455,3,1001586332
77,279,3,1001587068
77,1552,4,1001588021
77,560,4,1001588855
77,1855,5,1001589485
77,1192,5,1001589640
77,61,3,1001590415
77,1467,3,1001590910
77,313,4,1001591092
77,1876,4,1001591136
77,1403,5,1001591274
77,963,5,1001591305
77,1183,3,1001592253
77,764,3,1001593138
77,192,4,1001593706
77,1837,5,1001594148
78,1719,5,1001594576
78,217,5,1001594910
78,1191,3,1001594986
78,666,5,1001595977
78,468,3,1001596185
78,1519,3,1001596868
78,10,5,1001597130
78,1043,3,1001597370
78,388,4,1001597949
78,837,5,1001598898
78,1394,3,1001599107
78,1206,4,1001599499
78,501,4,1001600097
78,336,4,1001600738
78,1742,5,1001601694
78,1529,5,1001602219
78,1009,4,1001602667
78,782,3,1001603421
78,896,3,1001603648
78,737,5,1001604528
78,653,4,1001605487
78,59,5,1001606472
78,777,4,1001607001
78,1108,5,1001607428
78,521,4,1001607868
78,711,4,1001607917
78,1469,3,1001608443
78,954,5,1001609309
78,423,5,1001609999
78,1467,5,1001610745
78,1075,5,1001610926
78,1194,5,1001611175
78,1926,5,1001611819
78,671,5,1001612104
78,1551,4,1001612905
78,1064,5,1001612972
78,480,5,1001613469
78,100,4,1001614375
78,1162,4,1001614486
78,572,4,1001615036
78,1347,4,1001615891
78,1360,3,1001616627
78,882,5,1001617146
78,1019,3,1001617651
78,1200,4,1001618142
78,900,4,1001618351
79,1108,5,1001619149
79,1060,4,1001619223
79,837,3,1001620094
79,1942,4,1001620404
79,1044,4,1001621347
79,1841,5,1001622303
79,1609,5,1001622503
79,606,3,1001623402
79,1785,3,1001623620
79,518,3,1001624229
79,1340,4,1001624477
79,169,4,1001625000
79,220,4,1001625117
79,316,5,1001625712
79,423,4,1001626167
79,292,5,1001626251
79,713,5,1001627138
79,981,4,1001627798
79,962,4,1001627979
79,1462,3,1001628874
79,31,3,1001629015
79,1913,5,1001629389
79,568,4,1001629995
79,197,5,1001630908
79,1802,3,1001631841
79,349,3,1001632413
79,1897,5,1001632820
79,947,5,1001633728
79,562,5,1001634471
79,323,5,1001634505
79,1434,5,1001634790
79,1707,4,1001634811
79,1782,3,1001635550
79,1655,3,1001636494
79,1107,4,1001636523
79,1592,5,1001637165
79,1862,3,1001637963
79,48,3,1001638119
79,876,5,1001638395
79,424,4,1001638560
79,1999,4,1001639341
79,1618,4,1001639665
79,618,3,1001640227
79,1923,4,1001640825
79,49,4,1001641122
79,415,5,1001641740
79,1292,4,1001642048
79,1610,5,1001642347
79,1741,4,1001642879
79,640,3,1001643629
79,829,5,1001644264
79,965,4,1001645194
79,1703,3,1001645697
79,734,5,1001646198
79,425,5,1001646905
79,880,4,1001647685
80,837,3,1001648123
80,1318,5,1001648500
80,1925,4,1001649484
80,1556,5,1001650296
80,1614,5,1001650767
80,423,4,1001651576
80,1436,3,1001652039
80,555,4,1001652401
80,415,4,1001652902
80,1367,4,1001653549
80,1784,4,1001653819
80,1495,3,1001654575
80,1467,5,1001655001
80,86,4,1001655244
80,303,3,1001655468
80,1247,4,1001655896
80,512,4,1001656599
80,982,5,1001657242
80,302,4,1001658117
80,524,5,1001658693
80,381,5,1001659162
80,1204,5,1001660008
80,350,5,1001660713
80,1532,3,1001661424
80,1816,5,1001662388
80,110,4,1001663043
80,1880,4,1001663746
80,653,5,1001663833
80,1201,5,1001664170
80,389,4,1001664397
80,1589,3,1001664598
80,1620,4,1001664648
80,1952,4,1001665145
80,1974,3,1001665353
80,174,4,1001665499
80,1190,5,1001666299
80,628,5,1001666906
80,258,4,1001667804
80,332,3,1001668549
80,1844,4,1001668849
80,1284,3,1001669741
81,837,5,1001669977
81,207,4,1001669987
81,1362,3,1001670902
81,1995,4,1001671761
81,74,4,1001672334
81,1537,4,1001672686
81,1086,4,1001672810
81,1139,5,1001673461
81,1697,4,1001673501
81,665,5,1001674406
81,1518,4,1001674429
81,192,4,1001674501
81,754,4,1001674820
81,530,4,1001675403
81,708,4,1001676023
81,1252,5,1001676919
81,1766,4,1001677048
81,1258,4,1001677606
81,1254,4,1001678194
81,1536,5,1001678498
81,422,3,1001678635
81,571,5,1001679112
81,123,5,1001680031
81,676,4,1001680694
82,423,5,1001681328
82,1977,4,1001681764
82,1108,4,1001682230
82,837,3,1001682606
82,1061,5,1001683107
82,76,3,1001683656
82,748,5,1001684028
82,1382,5,1001684284
82,1595,4,1001684423
82,563,5,1001685408
82,1056,3,1001686118
82,1647,5,1001686290
82,747,5,1001686820
82,1363,4,1001687266
82,646,4,1001688116
82,1176,3,1001688329
82,703,3,1001689208
82,415,4,1001689487
82,1095,3,1001690249
82,1274,4,1001691014
82,1546,4,1001691550
82,1533,4,1001692135
82,1564,5,1001692227
82,435,3,1001692891
82,263,3,1001693126
82,1111,4,1001693940
82,1460,3,1001694198
82,1992,3,1001694709
82,743,3,1001695429
82,613,4,1001695504
82,808,5,1001696194
82,1543,5,1001696350
82,487,3,1001696493
82,1930,4,1001696786
82,1110,4,1001697431
82,1554,3,1001698312
82,1630,4,1001699141
82,1006,4,1001700125
82,1509,5,1001700532
82,754,4,1001701425
82,1618,4,1001701915
82,1626,4,1001702222
82,1254,4,1001702571
82,489,4,1001703049
82,1959,5,1001703328
82,1929,5,1001704088
82,1330,4,1001704578
83,1134,3,1001704665
83,837,5,1001704978
83,297,5,1001705703
83,1915,5,1001706543
83,982,5,1001707048
83,469,4,1001707437
83,1616,4,1001707730
83,235,4,1001708121
83,854,3,1001708494
83,1108,5,1001708883
83,455,4,1001709728
83,1620,3,1001710472
83,230,3,1001710710
83,366,3,1001711578
83,182,5,1001712203
83,1535,3,1001712792
83,1690,5,1001713071
83,25,4,1001713670
83,1580,3,1001714038
83,1950,4,1001714645
84,837,4,1001715305
84,1134,4,1001715655
84,998,4,1001715992
84,966,3,1001716548
84,850,4,1001717089
84,41,4,1001718061
84,1011,3,1001718522
84,423,4,1001719039
84,121,4,1001719193
84,92,4,1001719356
84,458,4,1001719985
84,105,4,1001720116
84,1910,3,1001720772
84,1264,4,1001721449
84,880,5,1001722258
84,1032,5,1001723247
84,1370,5,1001723441
84,1832,4,1001724436
84,1148,5,1001724540
84,1294,4,1001724644
84,349,5,1001725139
84,1151,5,1001726086
84,691,5,1001726787
84,1914,5,1001727660
84,868,4,1001728477
84,1108,4,1001728867
84,1785,3,1001729753
84,1616,3,1001730671
84,1077,5,1001731253
84,1816,4,1001731946
84,1614,3,1001732593
84,824,4,1001733160
84,1755,5,1001733676
84,817,4,1001734146
84,517,4,1001734750
84,1292,4,1001734920
84,756,5,1001735446
84,1302,5,1001736191
84,861,4,1001737085
84,1582,5,1001737652
84,1887,5,1001737691
84,1065,5,1001737780
84,1467,4,1001737907
84,328,5,1001738479
84,1191,5,1001738628
84,303,3,1001739022
84,1707,4,1001740004
84,895,5,1001740071
84,348,4,1001740966
84,377,3,1001741575
84,1549,4,1001742092
84,1874,3,1001742184
84,201,3,1001743043
84,226,4,1001743707
84,1339,4,1001744225
84,722,5,1001744233
85,837,5,1001744261
85,688,5,1001744769
85,946,5,1001744793
85,423,3,1001745433
85,1618,3,1001746321
85,234,4,1001746580
85,1676,4,1001747452
85,1724,3,1001747694
85,1390,4,1001748267
85,1648,5,1001748934
85,1467,4,1001749879
85,468,5,1001750314
85,1609,3,1001751274
85,1993,3,1001752209
85,27,4,1001752879
85,880,4,1001752897
85,69,3,1001753513
85,1081,4,1001754265
85,1225,4,1001754883
85,1707,5,1001755773
85,988,5,1001756034
85,1028,5,1001757025
85,776,3,1001757112
85,710,4,1001758029
85,1744,4,1001758359
85,584,5,1001758902
85,780,5,1001758978
85,583,5,1001759715
85,1166,4,1001760711
85,1605,3,1001760847
85,335,4,1001760981
85,503,4,1001761544
85,247,3,1001762404
85,321,5,1001762629
85,792,4,1001763068
85,1506,4,1001763725
85,1063,4,1001764447
85,153,5,1001764920
85,1108,5,1001765361
85,1571,4,1001766294
85,763,3,1001766726
85,485,3,1001767273
86,1108,4,1001767275
86,1979,5,1001768189
86,1846,5,1001768209
86,837,4,1001768813
86,450,4,1001769014
86,483,3,1001769104
86,1631,5,1001769230
86,423,3,1001770032
86,1281,5,1001770540
86,1489,4,1001771292
86,415,4,1001771763
86,1513,3,1001772078
86,806,5,1001772136
86,1922,5,1001772182
86,1774,3,1001772805
86,1467,4,1001773577
86,1690,5,1001774342
86,814,4,1001774868
86,597,3,1001775226
86,1565,5,1001775638
86,1436,3,1001775684
86,1933,5,1001776401
86,1477,4,1001776415
86,449,5,1001776547
86,542,5,1001777129
86,1207,4,1001777596
86,565,4,1001777643
86,1694,5,1001778035
86,1010,5,1001778385
86,1591,3,1001778448
86,51,5,1001778596
86,1183,5,1001779026
86,1895,3,1001779480
86,1621,5,1001780070
86,464,5,1001780110
86,98,5,1001781049
86,1542,4,1001781144
86,1792,4,1001782092
86,1915,4,1001782109
86,1680,4,1001782882
86,445,4,1001783575
86,354,5,1001783813
86,116,5,1001784014
86,1222,4,1001784681
86,1040,5,1001785084
86,282,5,1001785872
86,971,4,1001786014
86,1189,4,1001786259
86,1494,4,1001787139
86,907,3,1001787422
86,728,3,1001787748
86,1357,4,1001788396
86,1392,3,1001789390
87,1209,5,1001789803
87,1341,4,1001789872
87,633,3,1001790020
87,1240,5,1001790447
87,837,3,1001791342
87,1798,4,1001792042
87,1607,3,1001792149
87,334,5,1001792881
87,1705,4,1001793380
87,1002,4,1001794098
87,363,4,1001794907
87,1506,4,1001795280
87,1108,5,1001795758
87,1467,3,1001796502
87,1923,4,1001797261
87,1973,5,1001797987
87,265,4,1001798827
87,1514,4,1001798903
87,12,5,1001799714
87,1097,3,1001800041
87,250,4,1001800339
87,1182,4,1001800476
87,1328,4,1001801474
87,186,3,1001801739
87,1891,4,1001802007
87,1171,4,1001802874
87,830,5,1001803803
87,1834,5,1001804197
87,901,5,1001804463
87,314,3,1001804533
87,426,5,1001804833
87,1818,5,1001805044
87,395,5,1001805452
87,820,5,1001805535
87,1867,5,1001805934
87,1256,4,1001806709
87,386,4,1001807675
87,1048,4,1001808621
87,362,5,1001809298
87,1764,3,1001809617
87,80,5,1001809936
87,835,4,1001810370
87,147,4,1001810775
87,1324,5,1001811016
87,1919,4,1001811803
87,1640,4,1001812090
87,568,5,1001812548
87,423,3,1001813488
87,234,5,1001813837
87,172,5,1001814720
87,1184,3,1001815472
87,566,5,1001815989
87,1992,4,1001816093
87,774,3,1001816611
87,888,4,1001816820
87,1860,3,1001817051
87,1962,5,1001817135
87,1176,4,1001817790
88,837,5,1001818494
88,1542,5,1001819307
88,1969,5,1001820176
88,672,3,1001820182
88,977,5,1001821135
88,925,4,1001821696
88,423,4,1001821825
88,1108,3,1001822354
88,13,4,1001822896
88,1203,3,1001823890
88,35,4,1001824097
88,971,4,1001825041
88,924,3,1001825299
88,1400,4,1001825575
88,340,4,1001826401
88,1325,4,1001826794
88,1858,5,1001826883
88,810,4,1001827762
88,764,5,1001828184
88,89,5,1001829143
88,162,3,1001829154
89,1565,5,1001829860
89,1009,4,1001830569
89,665,5,1001831305
89,837,5,1001831536
89,1858,5,1001832022
89,89,3,1001832856
89,997,5,1001833007
89,1901,4,1001833397
89,416,5,1001834083
89,1432,4,1001834402
89,248,4,1001834947
89,423,4,1001835780
89,693,5,1001835809
89,1427,5,1001836484
89,104,5,1001836489
89,1287,5,1001836966
89,1694,5,1001837072
89,728,4,1001837109
89,5,4,1001837600
89,1993,4,1001837663
89,1108,4,1001838275
89,1173,5,1001838925
89,1766,5,1001839855
89,1871,3,1001839923
89,100,4,1001840878
89,444,4,1001841412
89,288,3,1001842070
89,1516,3,1001842282
89,119,4,1001843063
89,1810,4,1001843205
89,57,4,1001843767
89,1118,5,1001844512
89,579,5,1001844536
89,1010,3,1001844630
89,959,4,1001845112
89,1484,3,1001845834
89,1056,3,1001846150
89,920,4,1001847011
89,1467,4,1001847191
89,1851,4,1001848139
90,213,5,1001848975
90,760,5,1001849643
90,837,5,1001850046
90,974,4,1001850312
90,1197,5,1001850733
90,65,3,1001850737
90,1827,4,1001851492
90,247,5,1001852455
90,1676,5,1001852602
90,1108,4,1001853283
90,398,5,1001853472
90,1240,3,1001854329
90,793,4,1001855276
90,1867,4,1001855901
90,738,3,1001856249
90,423,5,1001856779
90,1160,4,1001856973
90,648,4,1001857117
90,1881,3,1001857278
90,274,4,1001858176
90,466,3,1001858539
90,1724,5,1001859216
90,95,5,1001859276
90,797,4,1001859975
90,1058,3,1001859978
90,1150,5,1001860662
90,308,4,1001861472
90,540,4,1001861523
90,1891,4,1001862136
90,1604,3,1001862196
90,200,5,1001862695
90,519,3,1001863629
90,956,4,1001864099
90,1966,4,1001864833
90,204,4,1001865628
90,1180,3,1001866447
90,647,4,1001867294
90,1373,3,1001867542
90,513,5,1001867952
90,1611,4,1001868811
90,180,3,1001869215
90,1633,5,1001869877
90,422,3,1001870874
90,1215,3,1001871425
90,681,5,1001871991
90,1278,3,1001872200
90,547,4,1001872684
90,1182,4,1001873434
90,21,3,1001874344
90,727,3,1001875172
90,1661,4,1001876117
90,976,4,1001877104
90,1048,3,1001877649
90,1293,3,1001877796
90,901,4,1001877910
91,174,4,1001877966
91,837,4,1001878379
91,923,5,1001878642
91,1665,4,1001879156
91,1756,4,1001879592
91,657,4,1001880074
91,320,4,1001880879
91,603,5,1001881589
91,1339,4,1001881771
91,971,4,1001882357
91,1919,4,1001882540
91,1108,4,1001883468
91,1584,4,1001883662
91,1832,4,1001884555
91,1269,4,1001885014
91,1367,5,1001885276
91,553,3,1001886011
91,1613,3,1001886291
91,1995,4,1001886420
91,915,4,1001887398
91,608,4,1001887999
91,423,5,1001888916
91,1845,4,1001889738
91,1518,5,1001890460
91,1114,4,1001891354
91,1791,3,1001892319
91,1577,4,1001892380
91,483,4,1001893201
91,561,5,1001893340
91,1283,5,1001893563
91,240,4,1001893758
91,376,5,1001894711
91,1466,4,1001895519
91,631,5,1001896030
91,1471,4,1001896862
91,1252,4,1001897352
91,824,5,1001898311
91,538,3,1001898674
91,121,4,1001899622
91,754,4,1001900322
91,415,4,1001900870
91,303,5,1001901563
91,1478,4,1001902193
91,422,4,1001903183
91,457,5,1001903575
92,423,4,1001903654
92,907,3,1001904259
92,837,4,1001904943
92,527,4,1001905826
92,1065,5,1001905965
92,472,4,1001906530
92,1552,4,1001906550
92,1694,3,1001907111
92,1108,4,1001907831
92,1801,4,1001908339
92,1131,5,1001909124
92,1558,5,1001909815
92,813,3,1001910179
92,113,4,1001910661
92,1755,4,1001910753
92,1634,4,1001910773
92,764,4,1001911411
92,1198,4,1001912102
92,271,5,1001912851
92,647,3,1001913087
92,1591,5,1001913728
92,1887,5,1001913990
92,678,3,1001914869
92,540,5,1001914931
92,1397,4,1001915471
92,1489,3,1001916102
92,161,5,1001916393
92,920,5,1001916896
92,1874,5,1001917667
92,697,4,1001918315
92,89,3,1001918654
92,1507,3,1001919304
92,1170,5,1001919399
92,1664,4,1001919896
92,877,4,1001920049
92,1473,4,1001920581
92,337,3,1001920906
92,1987,4,1001921585
92,342,5,1001921965
92,1672,5,1001922508
92,400,4,1001923209
92,1582,4,1001923924
92,1749,5,1001924065
92,1779,3,1001924172
92,990,5,1001924387
92,885,3,1001925362
92,1679,5,1001926311
92,1263,4,1001926490
92,427,4,1001926920
92,923,3,1001927300
92,728,5,1001928268
92,1380,4,1001929106
92,371,5,1001929112
92,831,5,1001929495
92,1720,5,1001930248
92,1092,4,1001930392
92,1809,5,1001931124
92,416,4,1001931201
92,895,4,1001931669
92,1025,4,1001931909
93,1713,3,1001932303
93,837,5,1001932919
93,1827,5,1001933038
93,1689,3,1001933088
93,1108,3,1001933545
93,378,5,1001934437
93,1849,4,1001935036
93,745,4,1001935446
93,423,5,1001936096
93,63,3,1001936695
93,675,5,1001937527
93,1053,5,1001937835
93,1397,4,1001938682
93,789,4,1001938696
93,1541,5,1001938872
93,1847,5,1001939618
93,394,4,1001939891
93,1949,4,1001940852
93,753,3,1001941763
93,855,4,1001942075
93,1748,5,1001942618
93,1714,3,1001943267
93,1643,5,1001943808
93,223,4,1001944470
93,1288,5,1001945035
93,1534,3,1001945497
93,1695,4,1001945618
93,1594,4,1001945832
93,1892,5,1001946457
93,1522,5,1001947313
93,1946,3,1001947576
93,1056,3,1001948106
93,1794,3,1001948225
93,1475,5,1001949060
93,1311,5,1001949498
93,620,3,1001949695
93,94,5,1001950440
93,526,5,1001951281
93,1421,5,1001951678
93,1709,4,1001951934
93,17,5,1001952112
93,415,5,1001952571
93,1380,5,1001952834
93,529,4,1001953081
93,318,4,1001953442
93,173,4,1001953593
93,1280,4,1001954402
93,1170,5,1001955294
93,1701,5,1001955517
93,611,5,1001956257
93,302,5,1001956857
93,1618,3,1001956937
93,1956,4,1001957896
93,681,4,1001958216
93,1710,4,1001959101
93,1487,4,1001959986
93,1787,4,1001960740
93,860,4,1001961646
94,1259,4,1001962044
94,837,5,1001962829
94,467,5,1001962845
94,684,5,1001963342
94,423,5,1001964154
94,1422,5,1001964502
94,1108,5,1001965253
94,1776,3,1001965405
94,996,3,1001965784
94,801,5,1001966551
94,274,5,1001966998
94,1103,4,1001967224
94,1057,4,1001967628
94,709,4,1001967642
94,1935,3,1001968474
94,13,4,1001968989
94,578,4,1001969351
94,1905,5,1001969577
94,557,3,1001970407
94,1979,4,1001970917
94,1351,4,1001971142
94,1122,3,1001971257
94,1927,3,1001971665
94,195,3,1001972630
94,1604,5,1001973468
94,588,4,1001974043
94,1622,3,1001974350
94,1704,4,1001975056
94,1705,5,1001975070
94,1722,3,1001976037
94,1511,3,1001976957
94,343,5,1001977002
94,91,4,1001977161
94,701,5,1001977763
94,630,5,1001977994
94,1543,3,1001978265
94,1513,4,1001978935
94,1950,5,1001979442
94,858,5,1001979678
94,1595,5,1001980402
94,1989,4,1001980544
94,1576,3,1001980729
95,275,4,1001981524
95,837,4,1001981734
95,1143,4,1001982006
95,1108,4,1001982978
95,980,4,1001983255
95,95,3,1001983399
95,139,5,1001983607
95,527,5,1001984053
95,1145,4,1001984075
95,1013,5,1001984948
95,1709,4,1001984955
95,559,4,1001985300
95,647,4,1001986117
95,1467,4,1001986692
